@relation ,?
@attribute src_ip string
@attribute src_port numeric
@attribute dst_ip string
@attribute dst_port numeric
@attribute proto_number numeric
@attribute duration numeric
@attribute cof string
@attribute total_f_packets numeric
@attribute total_b_packets numeric
@attribute total_f_bytes numeric
@attribute total_b_bytes numeric
@attribute pps_f numeric
@attribute pps_b numeric
@attribute bps_f numeric
@attribute bps_b numeric
@attribute rfb_packets numeric
@attribute rfb_bytes numeric
@attribute min_f_pkt numeric
@attribute mean_f_pkt numeric
@attribute max_f_pkt numeric
@attribute std_f_pkt numeric
@attribute min_b_pkt numeric
@attribute mean_b_pkt numeric
@attribute max_b_pkt numeric
@attribute std_b_pkt numeric
@attribute min_f_time numeric
@attribute mean_f_time numeric
@attribute max_f_time numeric
@attribute std_f_time numeric
@attribute min_b_time numeric
@attribute mean_b_time numeric
@attribute max_b_time numeric
@attribute std_b_time numeric
@attribute psh_f_cnt numeric
@attribute urg_f_cnt numeric
@attribute psh_b_cnt numeric
@attribute urg_b_cnt numeric
@attribute isAttack {normal,slowHeaders,slowRead,tcpFlood,udpFlood,httpFlood}
@data
% ../SamplePcap/testbed\150Connection.pcapng
192.168.1.112,57770,192.168.2.100,80,6,60.873228788375854,FSRPA,15,10,1438,1015,0.24641374046622527,0.18614022169220237,23.62286391936213,18.89323250175854,1.5,1.4167487684729063,46,95.86666666666666,467,100.92628773295665,52,101.5,539,145.8528367910614,7.152557373046875e-06,4.3480877705982754,10.000515222549438,4.356544007961353,0.000255584716796875,5.9692155785030785,10.00051999092102,4.565982226684481,7,0,1,0,?
192.168.1.111,45130,192.168.2.100,80,6,60.65819787979126,FSRPA,15,9,1393,963,0.24728726741480336,0.19827773397487755,22.964744233921405,21.2157175353119,1.6666666666666667,1.4465212876427829,46,92.86666666666666,467,101.60568663000883,52,107.0,539,152.7554327093548,2.384185791015625e-06,4.33272841998509,10.001765727996826,4.1912210904445075,0.0002593994140625,5.673859477043152,10.001766681671143,4.508319941779038,6,0,1,0,?
192.168.1.111,44992,192.168.2.100,80,6,60.86177182197571,FSRPA,14,10,1330,1015,0.23002945167207473,0.17288845638855233,21.852797908847098,17.548178323438062,1.4,1.3103448275862069,46,95.0,467,104.48103040401982,52,101.5,539,145.8528367910614,8.58306884765625e-06,4.6816747555365925,10.002380132675171,4.53902615477471,0.00015783309936523438,6.426751295725505,10.002386569976807,4.4218153336593895,7,0,1,0,?
192.168.1.102,42144,192.168.2.100,80,6,60.70700740814209,FSRPA,14,9,1402,963,0.230615881060912,0.16797280164520073,23.094533231957044,17.973089776036478,1.5555555555555556,1.4558670820353063,46,100.14285714285714,467,103.42551297766852,52,107.0,539,152.7554327093548,0.0004100799560546875,4.669769800626314,10.004677534103394,4.35009095043238,0.0034759044647216797,6.697512865066528,10.004677772521973,4.31283518548487,7,0,1,0,?
192.168.1.102,42254,192.168.2.100,80,6,0.03666281700134277,FSRPA,14,8,950,12000,381.8582734514713,237.36193090178546,25911.81141277841,356042.8963526782,1.75,0.07916666666666666,46,67.85714285714286,308,66.72529734757612,52,1500.0,2948,1446.0041493716399,9.5367431640625e-07,0.0028202166924109827,0.023891687393188477,0.006423649704344844,8.821487426757812e-06,0.00481482914515904,0.03145241737365723,0.010890193377264233,1,0,1,0,?
192.168.1.100,43522,192.168.2.100,80,6,60.85143733024597,FSRPA,16,10,2312,1015,0.26293544905384286,0.17292026393800292,37.99417238828029,17.551406789707297,1.6,2.2778325123152707,46,144.5,467,155.86973728084615,52,101.5,539,145.8528367910614,3.814697265625e-06,4.056762488683065,9.999992609024048,4.474814153959979,7.152557373046875e-07,6.425569136937459,9.999995708465576,4.354390021578723,9,0,1,0,?
192.168.1.102,42050,192.168.2.100,80,6,60.844088315963745,FSRPA,14,10,1332,1015,0.23009630660086333,0.17300916186234272,21.892020028024998,17.560429929027784,1.4,1.3123152709359607,46,95.14285714285714,467,104.61279431644046,52,101.5,539,145.8528367910614,1.8358230590820312e-05,4.680314485843365,10.003388166427612,4.535914911728041,0.00043272972106933594,6.422267463472155,10.003390789031982,4.421509733075778,7,0,1,0,?
192.168.1.112,57986,192.168.2.100,80,6,0.018059968948364258,FSRPA,13,7,898,11948,719.8240504825146,473.7032591158438,49723.23056409985,808543.791416586,1.8571428571428572,0.07515902243053231,46,69.07692307692308,308,69.09353920420716,52,1706.857142857143,2948,1430.843450413719,7.152557373046875e-07,0.0015049974123636882,0.010991573333740234,0.002978426553889308,9.059906005859375e-06,0.0024628639221191406,0.013192176818847656,0.004812104421063515,1,0,1,0,?
192.168.1.112,57698,192.168.2.100,80,6,60.955774545669556,FSRPA,14,10,1345,1015,0.2296747125985719,0.17266060011865378,22.065177746077087,17.52505091204336,1.4,1.3251231527093597,46,96.07142857142857,467,104.36780037493385,52,101.5,539,145.8528367910614,3.3855438232421875e-05,4.688905734282273,10.000442504882812,4.541338382305316,2.86102294921875e-06,6.435232533348931,10.00045132637024,4.423427305323349,7,0,1,0,?
192.168.1.102,42216,192.168.2.100,80,6,60.590067863464355,FSRPA,15,9,1388,963,0.24756532760124136,0.19945015431090146,22.908044980701536,21.341166511266458,1.6666666666666667,1.4413291796469367,46,92.53333333333333,467,101.54924366478016,52,107.0,539,152.7554327093548,7.867813110351562e-06,4.327861990247454,10.005311727523804,4.191320582679421,3.337860107421875e-06,5.6405070424079895,10.005305290222168,4.522191560380864,6,0,1,0,?
192.168.1.112,57960,192.168.2.100,80,6,60.56792116165161,FSRPA,15,9,1404,963,0.24765585003266058,0.19888409588804137,23.180587563057028,21.280598260020426,1.6666666666666667,1.4579439252336448,46,93.6,467,101.22963992823445,52,107.0,539,152.7554327093548,5.4836273193359375e-06,4.326280082975115,10.0049729347229,4.190691569943005,1.6689300537109375e-06,5.656560897827148,10.004981279373169,4.514105532053733,6,0,1,0,?
192.168.1.101,39348,192.168.2.100,80,6,60.83239030838013,FSRPA,14,10,1317,1015,0.23014055388961746,0.17300247604118246,21.649650676616158,17.55975131818002,1.4,1.2975369458128079,46,94.07142857142857,467,104.49707055751392,52,101.5,539,145.8528367910614,1.4781951904296875e-05,4.679414639106164,10.002154111862183,4.537390003209245,3.5762786865234375e-06,6.422515657212999,10.002156972885132,4.422288498471181,7,0,1,0,?
192.168.1.100,43538,192.168.2.100,80,6,60.82819485664368,FSRPA,15,10,1439,1015,0.2465961719783255,0.1863342354176907,23.656792765120695,18.912924894895607,1.5,1.4177339901477832,46,95.93333333333334,467,100.89232984832009,52,101.5,539,145.8528367910614,1.430511474609375e-06,4.344871061188834,9.999930143356323,4.35808573672604,2.384185791015625e-07,5.963000350528294,9.999927043914795,4.570569597035465,7,0,1,0,?
192.168.1.110,56520,192.168.2.100,80,6,60.87497520446777,FSRPA,11,9,1161,963,0.1806982255525039,0.14785942751706965,19.071876351496094,15.820958744326454,1.2222222222222223,1.205607476635514,46,105.54545454545455,467,115.15788658609192,52,107.0,539,152.7554327093548,0.0014944076538085938,6.087497520446777,10.000196933746338,4.772505760351115,0.003009796142578125,7.608578085899353,10.000195264816284,4.111314220597303,7,0,1,0,?
192.168.1.102,42178,192.168.2.100,80,6,60.648173809051514,FSRPA,14,9,1356,963,0.23083959698569773,0.16799240550995267,22.35846382232901,17.975187389564937,1.5555555555555556,1.4080996884735202,46,96.85714285714286,467,103.90026615039272,52,107.0,539,152.7554327093548,0.001756906509399414,4.665244139157808,10.00515866279602,4.350954908389999,0.0055806636810302734,6.696731299161911,10.005160570144653,4.31447510839648,7,0,1,0,?
192.168.1.111,45200,192.168.2.100,80,6,0.00603175163269043,FSRPA,14,6,968,11896,2321.0504763034114,1137.5926227285056,160484.0615044073,2255466.973329717,2.3333333333333335,0.08137188971082716,46,69.14285714285714,308,66.3484924393885,52,1982.6666666666667,7292,2853.4691556458465,4.5299530029296875e-06,0.00046398089482234075,0.0028471946716308594,0.0007301931392385415,0.0003159046173095703,0.001054859161376953,0.0017905235290527344,0.0005899384265940976,1,0,1,0,?
192.168.1.102,42096,192.168.2.100,80,6,60.7765097618103,FSRPA,18,9,3224,963,0.29616705649179165,0.1679800580925196,53.04681056275202,17.973866215899598,2.0,3.347871235721703,46,179.11111111111111,467,179.22174002828294,52,107.0,539,152.7554327093548,0.0021333694458007812,3.575088809518253,10.005309581756592,4.255068378446806,0.8527555465698242,6.697223544120789,10.00530457496643,4.269458874674693,11,0,1,0,?
192.168.1.101,39428,192.168.2.100,80,6,60.70725679397583,FSRPA,15,10,1385,1015,0.24708742895278538,0.18655327765585655,22.81440593997385,18.93515768206944,1.5,1.3645320197044335,46,92.33333333333333,467,101.27235007092948,52,101.5,539,145.8528367910614,1.0967254638671875e-05,4.336232628141131,10.00429105758667,4.360666084981035,4.0531158447265625e-06,5.955998871061537,10.00429916381836,4.57732480978738,7,0,1,0,?
192.168.1.100,43422,192.168.2.100,80,6,60.99490213394165,FSRPA,12,10,1217,1015,0.1967377531592496,0.16395181898316727,19.952487132900565,16.64110962679148,1.2,1.199014778325123,46,101.41666666666667,467,111.70531047756363,52,101.5,539,145.8528367910614,4.5299530029296875e-06,5.5449911030856045,9.999831438064575,4.885860091369231,1.430511474609375e-06,6.777058760325114,9.99983286857605,4.563721736995254,7,0,1,0,?
192.168.1.100,43488,192.168.2.100,80,6,60.90167474746704,FSRPA,14,10,1403,1015,0.22987873581559057,0.1728287689118925,23.037133310662398,17.542120044557088,1.4,1.3822660098522168,46,100.21428571428571,467,103.68095194353863,52,101.5,539,145.8528367910614,3.0994415283203125e-06,4.684744211343618,9.999948740005493,4.538700511324113,4.291534423828125e-06,6.428970813751221,9.999948501586914,4.422316432916918,7,0,1,0,?
192.168.1.102,41952,192.168.2.100,80,6,61.009464263916016,FSRPA,12,10,1201,1015,0.19669079453132302,0.1639235850201977,19.685470352676578,16.638243879550068,1.2,1.1832512315270935,46,100.08333333333333,467,111.708294479665,52,101.5,539,145.8528367910614,6.9141387939453125e-06,5.546314933083274,10.000271797180176,4.881447067451901,0.00038933753967285156,6.778226031197442,10.000268459320068,4.558824893373261,7,0,1,0,?
192.168.1.101,39436,192.168.2.100,80,6,60.69516110420227,FSRPA,15,10,1432,1015,0.24713666999330963,0.18655149039723304,23.593314095361293,18.934976275319155,1.5,1.4108374384236453,46,95.46666666666667,467,100.79012297288305,52,101.5,539,145.8528367910614,6.67572021484375e-06,4.335368650300162,10.004865407943726,4.361336208892012,1.6689300537109375e-06,5.956055932574802,10.0048668384552,4.577299579368696,7,0,1,0,?
192.168.1.112,57994,192.168.2.100,80,6,0.02521491050720215,FSRPA,13,7,898,11948,515.5679611191482,328.6998499809677,35613.84839115347,561043.686796086,1.8571428571428572,0.07515902243053231,46,69.07692307692308,308,69.09353920420716,52,1706.857142857143,2948,1430.843450413719,7.152557373046875e-07,0.0021012425422668457,0.0165860652923584,0.004501736984626917,8.0108642578125e-05,0.003549337387084961,0.01916670799255371,0.006990439565734601,1,0,1,0,?
192.168.1.112,57946,192.168.2.100,80,6,60.5958206653595,FSRPA,15,9,1393,963,0.247541824424452,0.1988611758381281,22.988384094884108,21.278145814679707,1.6666666666666667,1.4465212876427829,46,92.86666666666666,467,101.30341663646998,52,107.0,539,152.7554327093548,5.245208740234375e-06,4.328272904668536,10.004209995269775,4.190634653642256,2.1457672119140625e-06,5.657212853431702,10.004216194152832,4.5134881774199815,6,0,1,0,?
192.168.1.100,43572,192.168.2.100,80,6,60.778892278671265,FSRPA,15,10,1461,1015,0.24679620568313404,0.18632032031161375,24.037950433537254,18.911512511628796,1.5,1.439408866995074,46,97.4,467,100.92161975183183,52,101.5,539,145.8528367910614,2.1457672119140625e-06,4.341349448476519,9.999854803085327,4.35735995244906,1.430511474609375e-06,5.963445689943102,9.999852895736694,4.5700615517223335,7,0,1,0,?
192.168.1.102,41938,192.168.2.100,80,6,0.011528491973876953,FSPA,13,7,940,11948,1127.6409810977375,691.1843307123687,81537.11709475948,1179752.9119073402,1.8571428571428572,0.07867425510545697,52,72.3076923076923,308,68.07166429058378,52,1706.857142857143,2948,1430.843450413719,1.5974044799804688e-05,0.0009607076644897461,0.0031042098999023438,0.0010549721269035482,0.00013375282287597656,0.001687924067179362,0.004418849945068359,0.0018104063877873223,1,0,1,0,?
192.168.1.110,56500,192.168.2.100,80,6,60.90567898750305,FSRPA,12,10,1246,1015,0.19702596210219123,0.16420083132684074,20.45786239827752,16.666384379674334,1.2,1.2275862068965517,46,103.83333333333333,467,111.3177384287378,52,101.5,539,145.8528367910614,0.0011305809020996094,5.536879907954823,10.000004529953003,4.877280306038188,0.0025453567504882812,6.766781277126736,10.000005722045898,4.55579447315295,7,0,1,0,?
192.168.1.101,39466,192.168.2.100,80,6,60.65533804893494,FSRPA,14,8,1337,911,0.2308123316154831,0.17712135765378043,22.042577669278636,20.169694602824247,1.75,1.4676180021953897,46,95.5,467,104.14121593846913,52,113.875,539,160.70348277184289,0.0002262592315673828,4.665795234533457,10.00639033317566,4.167471870194952,0.0049724578857421875,6.452396018164499,10.006412982940674,4.260190837246068,6,0,1,0,?
192.168.1.102,41980,192.168.2.100,80,6,60.935375690460205,FSRPA,11,9,1207,963,0.18051911349292157,0.14770673159991143,19.807869998723305,15.804620281190523,1.2222222222222223,1.2533748701973002,46,109.72727272727273,467,114.8066286564982,52,107.0,539,152.7554327093548,0.001081705093383789,6.0935375690460205,10.000827550888062,4.778017035617618,0.0033712387084960938,7.6164436638355255,10.000828266143799,4.1159724762618195,7,0,1,0,?
192.168.1.101,39252,192.168.2.100,80,6,60.985700368881226,FSRPA,12,10,1262,1015,0.19676743773402924,0.1639779413188238,20.69337553502874,16.643761043860614,1.2,1.2433497536945812,46,105.16666666666667,467,111.09817980307128,52,101.5,539,145.8528367910614,9.5367431640625e-06,5.544154578989202,10.000266790390015,4.879663433355408,2.384185791015625e-06,6.7759791480170355,10.000267028808594,4.5566660366834135,7,0,1,0,?
192.168.1.111,45058,192.168.2.100,80,6,60.7684850692749,FSRPA,15,9,1363,963,0.24683847199580983,0.1982629545780801,22.429389155352585,21.21413613985457,1.6666666666666667,1.415368639667705,46,90.86666666666666,467,101.64373511874153,52,107.0,539,152.7554327093548,5.245208740234375e-06,4.340606076376779,10.002981901168823,4.191205551830833,3.337860107421875e-06,5.674282431602478,10.002980709075928,4.508188402873234,6,0,1,0,?
192.168.1.101,39332,192.168.2.100,80,6,60.85416102409363,FSRPA,14,10,1318,1015,0.23005822057849196,0.17291353865048836,21.658338194460885,17.55072417302457,1.4,1.2985221674876848,46,94.14285714285714,467,104.2701553951199,52,101.5,539,145.8528367910614,1.7404556274414062e-05,4.681089309545664,10.001448631286621,4.538869066605353,2.6226043701171875e-06,6.425819052590264,10.001450538635254,4.422353783280468,7,0,1,0,?
192.168.1.100,43510,192.168.2.100,80,6,60.86942481994629,FSRPA,14,10,1401,1015,0.230000530502998,0.17291934215629698,23.016481659621444,17.551313228864146,1.4,1.380295566502463,46,100.07142857142857,467,103.98932931914166,52,101.5,539,145.8528367910614,1.430511474609375e-06,4.682263447688176,10.000075101852417,4.537808459280399,2.384185791015625e-07,6.42560338973999,10.000080585479736,4.422171124923361,7,0,1,0,?
192.168.1.111,45218,192.168.2.100,80,6,0.01701188087463379,FSRPA,14,8,938,12000,822.954269617255,494.23976668483306,55137.93606435609,741359.6500272496,1.75,0.07816666666666666,46,67.0,308,66.96160947033115,52,1500.0,2948,1446.0041493716399,7.152557373046875e-07,0.001308606221125676,0.011463403701782227,0.003062659004250522,7.867813110351562e-06,0.002312353679112026,0.014667272567749023,0.005054904377208241,1,0,1,0,?
192.168.1.101,39510,192.168.2.100,80,6,60.59526062011719,FSRPA,15,9,1349,963,0.24754411230339868,0.1992548905504271,22.262467166485653,21.3202732888957,1.6666666666666667,1.4008307372793354,46,89.93333333333334,467,101.728047044832,52,107.0,539,152.7554327093548,3.814697265625e-06,4.328232901436942,10.007347106933594,4.191833415091161,0.00015854835510253906,5.6460345685482025,10.007351160049438,4.519837492663641,6,0,1,0,?
192.168.1.100,43688,192.168.2.100,80,6,60.60406446456909,FSRPA,15,10,1414,1015,0.24750815201131335,0.18721401159871445,23.331768462933137,19.002222177269516,1.5,1.393103448275862,46,94.26666666666667,467,101.35578698602048,52,101.5,539,145.8528367910614,1.430511474609375e-06,4.328861747469221,10.003390312194824,4.365711700245469,6.198883056640625e-06,5.934978379143609,10.003395318984985,4.591779531145666,7,0,1,0,?
192.168.1.100,43540,192.168.2.100,80,6,60.82442808151245,FSRPA,15,10,1376,1015,0.24661144334802618,0.18633602265496996,22.622489736458935,18.913106299479452,1.5,1.355665024630542,46,91.73333333333333,467,101.09893943833215,52,101.5,539,145.8528367910614,0.00010251998901367188,4.344602005822318,9.999979019165039,4.358283026946447,2.1457672119140625e-06,5.962943156560262,9.999981164932251,4.570613652058603,7,0,1,0,?
192.168.1.101,39344,192.168.2.100,80,6,60.83841896057129,FSRPA,14,10,1352,1015,0.2301177486067356,0.17300215706999475,22.222799722593322,17.559718942604466,1.4,1.3320197044334976,46,96.57142857142857,467,104.04237755131612,52,101.5,539,145.8528367910614,5.7220458984375e-06,4.679878381582407,10.001801252365112,4.536963594798376,1.1920928955078125e-06,6.422527498669094,10.001803874969482,4.422201719181115,7,0,1,0,?
